Network,Density,Degree Centrality Std Dev,Assortativity Coefficient,Network Entropy,Threshold,desc_type
CHEMBL236,0.0011595467648273,0.0016004526007945,0.7268494291727294,2.3141105274044707,0.9,mfp_r2_1024
CHEMBL236,0.5724029726731313,0.2163683198105658,0.0236815272390734,7.164869967560486,0.5,maccs_keys
CHEMBL236,0.2204800653579601,0.1356443191212982,0.2237957105742693,6.972412129077866,0.6,maccs_keys
CHEMBL236,0.0530269833680702,0.0490490551643972,0.5593247831668254,5.877608095003453,0.7,maccs_keys
CHEMBL236,0.0110820734441509,0.012936691753088,0.6474823077302682,4.421822570400752,0.8,maccs_keys
CHEMBL236,0.0015088497834553,0.0018975756725436,0.6245058288233298,2.573086359995279,0.9,maccs_keys
CHEMBL330,0.2799008034554073,0.1496761482448311,0.2703014342631285,5.14590927238627,0.5,mfp_r2_1024
CHEMBL330,0.1000201321400464,0.0732116584654226,0.3910397577592434,4.552697518599849,0.6,mfp_r2_1024
CHEMBL330,0.0359084170647339,0.031253697580279,0.7493303696579834,3.696580707877636,0.7,mfp_r2_1024
CHEMBL330,0.013552590640385,0.0146999860186112,0.7326140984551228,2.838729830146306,0.8,mfp_r2_1024
CHEMBL330,0.0018667984406742,0.0039048820922845,0.8129264177243047,1.1792916222676897,0.9,mfp_r2_1024
CHEMBL330,0.4758597338897125,0.2068059652371936,0.0668107734095733,5.271320333375515,0.5,maccs_keys
CHEMBL330,0.1847123849265176,0.0957691287616604,0.1753136521879759,4.86758672410571,0.6,maccs_keys
CHEMBL330,0.0607624590493969,0.0391486849537723,0.4258100856721368,4.093074129673947,0.7,maccs_keys
CHEMBL330,0.0201321400464869,0.0153613299503312,0.5123896500647637,3.1775628875062742,0.8,maccs_keys
CHEMBL330,0.004904921393144,0.0054273677999604,0.633316662057549,1.9950459457174785,0.9,maccs_keys
CHEMBL3155,0.5260196412123038,0.2613938441480985,0.0971717124339249,6.280126378509065,0.5,mfp_r2_1024
CHEMBL3155,0.2331743363043977,0.1814311694727379,0.1687263275681609,6.1938759643732855,0.6,mfp_r2_1024
CHEMBL3155,0.0563957211194395,0.0660127495988042,0.3836809506966508,5.136559221289633,0.7,mfp_r2_1024
CHEMBL3155,0.0095072918343098,0.0115544322794159,0.6055478401518467,3.622525535466751,0.8,mfp_r2_1024
CHEMBL3155,0.0013628316765911,0.0020274095546322,0.7724749324962997,1.9038927873160127,0.9,mfp_r2_1024
CHEMBL3155,0.4311461825304155,0.180326837237372,0.1908889007841753,6.377993990446429,0.5,maccs_keys
CHEMBL3155,0.2122353521276268,0.1202913180188686,0.2938321616253966,5.950880346290683,0.6,maccs_keys
CHEMBL3155,0.0811518324607329,0.0659169259595814,0.4821343790126453,5.485872330078868,0.7,maccs_keys
CHEMBL3155,0.0212094959919736,0.0229240489482875,0.6977249137498615,4.328006935617721,0.8,maccs_keys
CHEMBL3155,0.0035508955995603,0.0044041634382159,0.7369790389074279,2.715772271476601,0.9,maccs_keys
CHEMBL2828,0.4866145463160388,0.2501766902086253,0.0820932969329136,5.251005358861385,0.5,mfp_r2_1024
CHEMBL2828,0.1714139923095147,0.1530856708760513,0.269500112800745,4.805236468006658,0.6,mfp_r2_1024
CHEMBL2828,0.0435277823337524,0.0530114445877572,0.4926408787779547,3.7120600003576976,0.7,mfp_r2_1024
CHEMBL2828,0.0109252273431377,0.0151255437225666,0.7827684240864212,2.5457742479414343,0.8,mfp_r2_1024
CHEMBL2828,0.002095748364405,0.0035939739394557,0.6504974238431039,1.3237287807088491,0.9,mfp_r2_1024
CHEMBL2828,0.2572941155030707,0.1239558056549157,0.104906128928106,5.156017561574288,0.5,maccs_keys
CHEMBL2828,0.0644852659778033,0.0457477500744048,0.3168724175641942,4.245021597495811,0.6,maccs_keys
CHEMBL2828,0.0182147868715032,0.0190752289836177,0.6918524253853636,3.099631318324488,0.7,maccs_keys
CHEMBL2828,0.0072348878319027,0.0105904785955276,0.7649052459863132,2.196247996859669,0.8,maccs_keys
CHEMBL2828,0.0019043974267854,0.003470821549134,0.756098009216505,1.2412183206383858,0.9,maccs_keys
CHEMBL5113,0.4286220318291106,0.1854999670483113,0.0402392534934576,6.734228369564183,0.5,mfp_r2_1024
CHEMBL5113,0.1410564961678186,0.0869258078598211,0.199071580175756,6.1555342108076205,0.6,mfp_r2_1024
CHEMBL5113,0.0367846757765505,0.0281157190898457,0.4604352985816086,5.040657670400699,0.7,mfp_r2_1024
CHEMBL5113,0.0099597027134769,0.0110405221255763,0.7400559456096484,3.837466104408516,0.8,mfp_r2_1024
CHEMBL5113,0.0010875469360023,0.0015941296217872,0.654128743422915,1.882075924162223,0.9,mfp_r2_1024
CHEMBL5113,0.6020703671300193,0.2346069404804134,0.0809094944100211,6.595066801070478,0.5,maccs_keys
CHEMBL5113,0.2953217119031301,0.170241549637149,0.2238962565017304,6.519300431543208,0.6,maccs_keys
CHEMBL5113,0.0932701813703683,0.0687380720925762,0.4558347037577098,5.759029000383389,0.7,maccs_keys
CHEMBL5113,0.0248814864089212,0.0211847840400211,0.5352630477363254,4.63498488332375,0.8,maccs_keys
CHEMBL5113,0.0041209499094599,0.0042052766613026,0.5641800837601092,3.016053856534723,0.9,maccs_keys
CHEMBL2014,0.399895005607655,0.2265332714023333,0.3293864332223971,5.843703498036835,0.5,mfp_r2_1024
CHEMBL2014,0.1796740401364927,0.1406699585328605,0.4914500364989912,5.55723425780112,0.6,mfp_r2_1024
CHEMBL2014,0.0684348676832032,0.0682297927439531,0.6548911115994551,4.739670508863101,0.7,mfp_r2_1024
CHEMBL2014,0.0289641348700694,0.0356194627822576,0.8363754639072073,3.956070109873939,0.8,mfp_r2_1024
CHEMBL2014,0.0063282983749731,0.0089570851994214,0.6874090181640756,2.6905132790297954,0.9,mfp_r2_1024
CHEMBL2014,0.5179349512014699,0.2041100628103022,0.0850864073678306,6.001169623323658,0.5,maccs_keys
CHEMBL2014,0.2018898990622091,0.1178636674857084,0.3868015524305956,5.641442066466917,0.6,maccs_keys
CHEMBL2014,0.0599327081394516,0.0415523111239519,0.6540924212955602,4.743983381548214,0.7,maccs_keys
CHEMBL2014,0.0217457703963538,0.0196738661866073,0.7875147786174188,3.851058943800997,0.8,maccs_keys
CHEMBL2014,0.0051733600591786,0.0056089668144633,0.7841828976030933,2.6185144990337723,0.9,maccs_keys
CHEMBL313,0.3098758639661634,0.1866243244180837,0.174529048683189,6.853914344495049,0.5,mfp_r2_1024
CHEMBL313,0.0975694991455301,0.0808287060822821,0.3800591813562275,6.107018224421182,0.6,mfp_r2_1024
CHEMBL313,0.0258164245335602,0.0285059814181061,0.708897988448598,4.929284079259048,0.7,mfp_r2_1024
CHEMBL313,0.0076286522887556,0.0106896532898617,0.796117121060206,3.701976700828925,0.8,mfp_r2_1024
CHEMBL313,0.0013466796429859,0.0025155932848549,0.8039578983738281,2.091181280543576,0.9,mfp_r2_1024
CHEMBL313,0.3112277416006455,0.1824026394998209,0.2011916078544689,6.801626934083608,0.5,maccs_keys
CHEMBL313,0.1082869579194599,0.0846434677938151,0.3918333523401722,6.186709808441314,0.6,maccs_keys
CHEMBL313,0.0267996446173198,0.0240997184274927,0.4716535232925494,4.986071105126586,0.7,maccs_keys
CHEMBL313,0.0066758204629731,0.0059872723066642,0.5995327043833932,3.699363706942266,0.8,maccs_keys
CHEMBL313,0.0013646726904724,0.0013794060396382,0.6181652420376056,2.247312979487088,0.9,maccs_keys
CHEMBL1785,0.5566032953105197,0.2492813919433841,0.2701652256900139,5.193872476799351,0.5,mfp_r2_1024
CHEMBL1785,0.2706572514937534,0.1557102186464097,0.2585485853940122,5.319628087996781,0.6,mfp_r2_1024
CHEMBL1785,0.09513670106826,0.0566142798795307,0.3113579538607401,4.480137339844879,0.7,mfp_r2_1024
CHEMBL1785,0.0342060474379866,0.0231448904280611,0.5575694021992577,3.6900648475518745,0.8,mfp_r2_1024
CHEMBL1785,0.0074017743979721,0.0071670931187405,0.6899027378814655,2.423325122842542,0.9,mfp_r2_1024
CHEMBL1785,0.4221980807532138,0.1374054717632294,0.2541444138264426,5.003265358765249,0.5,maccs_keys
CHEMBL1785,0.2443020097772949,0.1107048037152041,0.3254515700875348,5.044020020596682,0.6,maccs_keys
CHEMBL1785,0.1193626652181785,0.0690894744251615,0.7426824818622003,4.5494670778694,0.7,maccs_keys
CHEMBL1785,0.0636610537751222,0.0441415989116015,0.6807594763565528,4.227393293350135,0.8,maccs_keys
CHEMBL1785,0.0155640050697084,0.0130315821890675,0.5595191712273011,3.0628613818682027,0.9,maccs_keys
CHEMBL301,0.3446701039326823,0.2095445633814103,0.1711867047519093,6.518516862934225,0.5,mfp_r2_1024
CHEMBL301,0.0898228217393497,0.0897388842878284,0.2830534022606122,5.682372617138685,0.6,mfp_r2_1024
CHEMBL301,0.0158890143271144,0.0176914671743319,0.5568499513178691,4.149725445652249,0.7,mfp_r2_1024
CHEMBL301,0.0039392775534114,0.004339393881057,0.764987332044478,2.888760081090552,0.8,mfp_r2_1024
CHEMBL301,0.0007984078397597,0.0012477330043481,0.8487143598489754,1.5412110384141295,0.9,mfp_r2_1024
CHEMBL301,0.240763802407638,0.1057571310717678,0.2332111309652217,6.225060427706586,0.5,maccs_keys
CHEMBL301,0.065997835220726,0.0434863315957137,0.4061318262511136,5.434486320278001,0.6,maccs_keys
CHEMBL301,0.015437436715122,0.0132166949417348,0.627633321394389,4.154889368290499,0.7,maccs_keys
CHEMBL301,0.0048540713756435,0.0051804079341761,0.8237851742026772,3.074810019604708,0.8,maccs_keys
CHEMBL301,0.001296539844741,0.0018426860881712,0.6962652147712813,1.9220695064837183,0.9,maccs_keys
CHEMBL4641,0.4807325194228635,0.2069976139900423,0.1275342083549311,5.214780922248782,0.5,mfp_r2_1024
CHEMBL4641,0.1863817980022197,0.1178226371850604,0.4106642492579924,4.953846259347191,0.6,mfp_r2_1024
CHEMBL4641,0.0711431742508324,0.0597123729651979,0.5854899338831706,4.240523075811296,0.7,mfp_r2_1024
CHEMBL4641,0.0242730299667036,0.0221641493869471,0.7325566206327292,3.2934161588388844,0.8,mfp_r2_1024
CHEMBL4641,0.0048945615982241,0.0058352458009419,0.5620744855796079,1.905780084054518,0.9,mfp_r2_1024
CHEMBL4641,0.5557047724750277,0.2043162480690643,0.0444276330041467,5.1950364635725474,0.5,maccs_keys
CHEMBL4641,0.202108768035516,0.0992866518544316,0.1935515781681547,4.782875169999267,0.6,maccs_keys
CHEMBL4641,0.06173140954495,0.03394320499213,0.5122448047286403,3.917304641552028,0.7,maccs_keys
CHEMBL4641,0.0236071032186459,0.0163096210062997,0.5855928871612173,3.194535766489597,0.8,maccs_keys
CHEMBL4641,0.0068257491675915,0.0065881328315458,0.6642033288923593,2.1791150710256404,0.9,maccs_keys
CHEMBL261,0.2462330634630452,0.2084089044281844,0.1725226906032427,7.079127416604364,0.5,mfp_r2_1024
CHEMBL261,0.104217289109428,0.1208827614005156,0.2044356127739132,6.363241604432652,0.6,mfp_r2_1024
CHEMBL261,0.0208956907808827,0.0310358123108862,0.3293422073998375,5.033721861325673,0.7,mfp_r2_1024
CHEMBL261,0.0023101593105249,0.0030790133538538,0.6168314948986094,3.275511164599244,0.8,mfp_r2_1024
CHEMBL261,0.0003753460433533,0.0006888549091808,0.9169138444221384,1.6746968198484495,0.9,mfp_r2_1024
CHEMBL261,0.5921008096108644,0.2629463374573073,0.1440433199259655,7.049424300396206,0.5,maccs_keys
CHEMBL261,0.2672034473752938,0.1546934795902707,0.2084869583224269,7.1670982668315135,0.6,maccs_keys
CHEMBL261,0.0560345782188561,0.0452538963637462,0.3688639038338591,6.254548534696941,0.7,maccs_keys
CHEMBL261,0.0080845129276573,0.0081103192731202,0.542025120729793,4.540433333041855,0.8,maccs_keys
CHEMBL261,0.001090310786106,0.0011985925178501,0.7740138546425829,2.65262446890487,0.9,maccs_keys
CHEMBL4644,0.4361722488038277,0.1977324909807483,0.1784979195185063,5.507952121525868,0.5,mfp_r2_1024
CHEMBL4644,0.2068173568718033,0.1269298286358592,0.4618508318091283,5.032543383416835,0.6,mfp_r2_1024
CHEMBL4644,0.0971060881042732,0.0617325766541965,0.5996146478108102,4.480874463231688,0.7,mfp_r2_1024
CHEMBL4644,0.0480316779409338,0.0412076398489407,0.773348394215902,4.062526531472618,0.8,mfp_r2_1024
CHEMBL4644,0.0131199472034317,0.017325019093051,0.8355717570242691,2.927982909941836,0.9,mfp_r2_1024
CHEMBL4644,0.6904207226530276,0.1797633138762125,-0.0003541111330998,5.3764889864458585,0.5,maccs_keys
CHEMBL4644,0.3257548259363141,0.1270444595667807,0.2021112950314839,5.2823881682179525,0.6,maccs_keys
CHEMBL4644,0.122989605675631,0.0756837720702591,0.468342562058433,4.834109370232717,0.7,maccs_keys
CHEMBL4644,0.0384293020953638,0.0314322211868176,0.5285825445292621,3.9313970800851465,0.8,maccs_keys
CHEMBL4644,0.0075433096848704,0.0074067006521344,0.5348743947779545,2.505997993925132,0.9,maccs_keys
CHEMBL5023,0.4033863443820419,0.2084822702968131,0.3088529652604969,6.398369080364182,0.5,mfp_r2_1024
CHEMBL5023,0.1778872799155528,0.1202398646682496,0.2969535537306487,5.82490256174423,0.6,mfp_r2_1024
CHEMBL5023,0.0681051784309313,0.0549820859186697,0.5750523386551881,5.301655163976735,0.7,mfp_r2_1024
CHEMBL5023,0.0235861664872113,0.0254645961991185,0.6540824467661942,4.486342143410097,0.8,mfp_r2_1024
CHEMBL5023,0.0028904134620176,0.0032454537400798,0.5795773053470455,2.6165412963901966,0.9,mfp_r2_1024
CHEMBL5023,0.5909000300518432,0.2419507496066748,0.0290930517534408,6.435951329096202,0.5,maccs_keys
CHEMBL5023,0.2514999494102137,0.17995250474085,0.2761813003503217,6.324387370384242,0.6,maccs_keys
CHEMBL5023,0.079906944996066,0.073697129359657,0.5748585047172575,5.475406915565557,0.7,maccs_keys
CHEMBL5023,0.0370203974998074,0.0462186439743497,0.8833192812201736,4.642304008285845,0.8,maccs_keys
CHEMBL5023,0.007431413085992,0.0118098493418384,0.7199275288811708,3.2945500210307306,0.9,maccs_keys
CHEMBL3130,0.2696300001786575,0.1452673228444273,0.2040880095092855,6.681242456824621,0.5,mfp_r2_1024
CHEMBL3130,0.0708918188729883,0.0615354130904473,0.5757278671635618,5.7279339503672055,0.6,mfp_r2_1024
CHEMBL3130,0.0187704587727813,0.0178700850347421,0.6529434436045394,4.531037297756356,0.7,mfp_r2_1024
CHEMBL3130,0.0051036511651451,0.0055300360413157,0.7350413676063953,3.341101344648505,0.8,mfp_r2_1024
CHEMBL3130,0.0006987495955391,0.0009005031492995,0.4962484248139497,1.625167329634135,0.9,mfp_r2_1024
CHEMBL3130,0.5478454889956864,0.2073380862565283,0.2615355185423495,6.728955281427729,0.5,maccs_keys
CHEMBL3130,0.2620708000087344,0.1567053580441735,0.3873831587372531,6.679624955826559,0.6,maccs_keys
CHEMBL3130,0.0739354490359439,0.0614218327300453,0.4691206603081406,5.812073109550003,0.7,maccs_keys
CHEMBL3130,0.0148077346816024,0.0132790503126987,0.5824723448429117,4.347451030953506,0.8,maccs_keys
CHEMBL3130,0.002451082565602,0.0028338498375119,0.6684344759224676,2.6704186103507834,0.9,maccs_keys
CHEMBL269,0.365724907063197,0.1682736331158,0.1773671385226564,6.089204623050888,0.5,mfp_r2_1024
CHEMBL269,0.1658061727327742,0.1040978627050066,0.3964787197033425,5.753725274725747,0.6,mfp_r2_1024
CHEMBL269,0.0652442292729316,0.0562482572792015,0.5963905236931969,5.06850383307651,0.7,mfp_r2_1024
CHEMBL269,0.0210772023860983,0.0225649636649927,0.6998188268807469,3.997738918447244,0.8,mfp_r2_1024
CHEMBL269,0.0042085242500216,0.0055664168736329,0.70040753698001,2.553130494706135,0.9,mfp_r2_1024
CHEMBL269,0.5891761044350307,0.2028534439837054,0.0619539592554783,6.101652946864324,0.5,maccs_keys
CHEMBL269,0.3102100804011412,0.1626980392396581,0.3365380784476915,6.079656093521452,0.6,maccs_keys
CHEMBL269,0.1223273104521483,0.0907618661955287,0.551783444531192,5.550966476393453,0.7,maccs_keys
CHEMBL269,0.0365003890377798,0.0360137432993535,0.4624675423885621,4.567978916947723,0.8,maccs_keys
CHEMBL269,0.0050229100025935,0.0057833662316361,0.5669561120242338,2.742586061734368,0.9,maccs_keys
CHEMBL2599,0.4700464306192042,0.1999642452020186,0.0439500805861784,7.072551598713744,0.5,mfp_r2_1024
