Dataset,F50,Min_physchem,1st Qu._physchem,Median_physchem,Mean_physchem,3rd Qu._physchem,Max_physchem,SD_physchem,Min_mfp_r2_1024,1st Qu._mfp_r2_1024,Median_mfp_r2_1024,Mean_mfp_r2_1024,3rd Qu._mfp_r2_1024,Max_mfp_r2_1024,SD_mfp_r2_1024,Min_maccs_keys,1st Qu._maccs_keys,Median_maccs_keys,Mean_maccs_keys,3rd Qu._maccs_keys,Max_maccs_keys,SD_maccs_keys,PCA_maccs_nn_overlap_best,PCA_maccs_AUC,PCA_maccs_kmax,PCA_maccs_Qlocal,PCA_maccs_Qglobal,PCA_maccs_trust_20,PCA_maccs_cont_20,t-SNE_maccs_nn_overlap_best,t-SNE_maccs_AUC,t-SNE_maccs_kmax,t-SNE_maccs_Qlocal,t-SNE_maccs_Qglobal,t-SNE_maccs_trust_20,t-SNE_maccs_cont_20,UMAP_maccs_nn_overlap_best,UMAP_maccs_AUC,UMAP_maccs_kmax,UMAP_maccs_Qlocal,UMAP_maccs_Qglobal,UMAP_maccs_trust_20,UMAP_maccs_cont_20,GTM_maccs_nn_overlap_best,GTM_maccs_AUC,GTM_maccs_kmax,GTM_maccs_Qlocal,GTM_maccs_Qglobal,GTM_maccs_trust_20,GTM_maccs_cont_20,PCA_mfp_r2_1024_nn_overlap_best,PCA_mfp_r2_1024_AUC,PCA_mfp_r2_1024_kmax,PCA_mfp_r2_1024_Qlocal,PCA_mfp_r2_1024_Qglobal,PCA_mfp_r2_1024_trust_20,PCA_mfp_r2_1024_cont_20,t-SNE_mfp_r2_1024_nn_overlap_best,t-SNE_mfp_r2_1024_AUC,t-SNE_mfp_r2_1024_kmax,t-SNE_mfp_r2_1024_Qlocal,t-SNE_mfp_r2_1024_Qglobal,t-SNE_mfp_r2_1024_trust_20,t-SNE_mfp_r2_1024_cont_20,UMAP_mfp_r2_1024_nn_overlap_best,UMAP_mfp_r2_1024_AUC,UMAP_mfp_r2_1024_kmax,UMAP_mfp_r2_1024_Qlocal,UMAP_mfp_r2_1024_Qglobal,UMAP_mfp_r2_1024_trust_20,UMAP_mfp_r2_1024_cont_20,GTM_mfp_r2_1024_nn_overlap_best,GTM_mfp_r2_1024_AUC,GTM_mfp_r2_1024_kmax,GTM_mfp_r2_1024_Qlocal,GTM_mfp_r2_1024_Qglobal,GTM_mfp_r2_1024_trust_20,GTM_mfp_r2_1024_cont_20,Feature,# of data points,# non-constant descriptors,Fisher Separability ID
CHEMBL275,0.1407407407407407,1.972152263052529e-31,2885.308369413174,9636.035657680031,22086.74550786546,27462.678722529938,412500.1935936396,31691.94629250933,0.043613706,0.328125,0.41048035,0.41644135,0.4963768124580383,0.9899666,0.12888438,0.0,0.3589743673801422,0.4347826,0.44181126,0.5151515007019043,0.9868421,0.120464824,26.11013215859031,0.6803618495149008,128.0,0.3379184485870037,0.7240945397408673,0.7934808941395134,0.916814274005221,71.85022026431717,0.7008389951849057,9.0,0.7336373136299714,0.7009778912094846,0.9605930484621382,0.9700959032232976,70.62555066079295,0.6766204197135156,15.0,0.5915795499980523,0.6781149478986379,0.9546550654810216,0.9642948051922152,69.66519823788546,0.6498207236144612,18.0,0.606627117435941,0.6508303113841191,0.9623624220499638,0.9329840879222564,24.524229074889867,0.5669192802349898,26.0,0.1896847238517029,0.5756204714680806,0.6818319928685812,0.8688547651477835,56.784140969163,0.5835856215402564,12.0,0.541036977176845,0.5842054521797325,0.8652948390943737,0.9312118426221924,53.87665198237885,0.5837341935184459,13.0,0.4460973117021914,0.5854425016289501,0.8453801528787919,0.9312718295000628,52.31718061674009,0.566682363227496,17.0,0.4430763040892532,0.5686555858877128,0.847968323418614,0.881664556091121,mfp_r2_1024,1135,1013,7.82025938892134
CHEMBL275,0.1407407407407407,1.972152263052529e-31,2885.308369413174,9636.035657680031,22086.74550786546,27462.678722529938,412500.1935936396,31691.94629250933,0.043613706,0.328125,0.41048035,0.41644135,0.4963768124580383,0.9899666,0.12888438,0.0,0.3589743673801422,0.4347826,0.44181126,0.5151515007019043,0.9868421,0.120464824,26.11013215859031,0.6803618495149008,128.0,0.3379184485870037,0.7240945397408673,0.7934808941395134,0.916814274005221,71.85022026431717,0.7008389951849057,9.0,0.7336373136299714,0.7009778912094846,0.9605930484621382,0.9700959032232976,70.62555066079295,0.6766204197135156,15.0,0.5915795499980523,0.6781149478986379,0.9546550654810216,0.9642948051922152,69.66519823788546,0.6498207236144612,18.0,0.606627117435941,0.6508303113841191,0.9623624220499638,0.9329840879222564,24.524229074889867,0.5669192802349898,26.0,0.1896847238517029,0.5756204714680806,0.6818319928685812,0.8688547651477835,56.784140969163,0.5835856215402564,12.0,0.541036977176845,0.5842054521797325,0.8652948390943737,0.9312118426221924,53.87665198237885,0.5837341935184459,13.0,0.4460973117021914,0.5854425016289501,0.8453801528787919,0.9312718295000628,52.31718061674009,0.566682363227496,17.0,0.4430763040892532,0.5686555858877128,0.847968323418614,0.881664556091121,maccs_keys,1135,138,5.9857430800819404
CHEMBL3105,0.1371340523882896,4.930380657631324e-32,2531.936720134404,8584.093848345037,18238.48938243583,23244.504089290072,1618980.1774825598,37771.26724752776,0.030456852,0.3622641563415527,0.44360903,0.44843206,0.5300353169441223,0.99236643,0.12145325,0.06944445,0.4473684132099151,0.5344828,0.53420717,0.6190476417541504,0.9876543,0.12507264,15.090874668686103,0.6378053300019404,256.3333333333333,0.2512838451563362,0.6819867608231333,0.7286323250320578,0.8800368279678747,60.39189700870882,0.6722580001157948,9.0,0.6048180776014108,0.6726241335796898,0.9572566214483365,0.9520688857393534,57.67322983718288,0.6792343892673212,14.666666666666666,0.4967084948790187,0.6804159832592952,0.9519883188229736,0.9505127866639672,53.07837940174176,0.547476888282865,17.333333333333332,0.4732197602086423,0.5480271690554623,0.9577058135924952,0.8511828197340892,12.65619083680424,0.5372775200212327,58.0,0.1315891900964435,0.5467815374109039,0.6472465897280152,0.8280200661402444,43.84892086330935,0.5742358957330369,7.666666666666667,0.4609823214285715,0.5746063855882841,0.8356141783086994,0.8849697266653168,40.43354789852329,0.573713632584819,12.333333333333334,0.3572116380414457,0.574785836655884,0.8158585813592495,0.9029969683471688,37.449829609996215,0.5515329254251929,17.333333333333332,0.3180949636150772,0.553131863936883,0.8424954417223459,0.8106148262131336,embed,2641,16,2.840876852933924
CHEMBL3105,0.1371340523882896,4.930380657631324e-32,2531.936720134404,8584.093848345037,18238.48938243583,23244.504089290072,1618980.1774825598,37771.26724752776,0.030456852,0.3622641563415527,0.44360903,0.44843206,0.5300353169441223,0.99236643,0.12145325,0.06944445,0.4473684132099151,0.5344828,0.53420717,0.6190476417541504,0.9876543,0.12507264,15.090874668686103,0.6378053300019404,256.3333333333333,0.2512838451563362,0.6819867608231333,0.7286323250320578,0.8800368279678747,60.39189700870882,0.6722580001157948,9.0,0.6048180776014108,0.6726241335796898,0.9572566214483365,0.9520688857393534,57.67322983718288,0.6792343892673212,14.666666666666666,0.4967084948790187,0.6804159832592952,0.9519883188229736,0.9505127866639672,53.07837940174176,0.547476888282865,17.333333333333332,0.4732197602086423,0.5480271690554623,0.9577058135924952,0.8511828197340892,12.65619083680424,0.5372775200212327,58.0,0.1315891900964435,0.5467815374109039,0.6472465897280152,0.8280200661402444,43.84892086330935,0.5742358957330369,7.666666666666667,0.4609823214285715,0.5746063855882841,0.8356141783086994,0.8849697266653168,40.43354789852329,0.573713632584819,12.333333333333334,0.3572116380414457,0.574785836655884,0.8158585813592495,0.9029969683471688,37.449829609996215,0.5515329254251929,17.333333333333332,0.3180949636150772,0.553131863936883,0.8424954417223459,0.8106148262131336,mfp_r2_1024,2641,1022,9.101184102945505
CHEMBL3105,0.1371340523882896,4.930380657631324e-32,2531.936720134404,8584.093848345037,18238.48938243583,23244.504089290072,1618980.1774825598,37771.26724752776,0.030456852,0.3622641563415527,0.44360903,0.44843206,0.5300353169441223,0.99236643,0.12145325,0.06944445,0.4473684132099151,0.5344828,0.53420717,0.6190476417541504,0.9876543,0.12507264,15.090874668686103,0.6378053300019404,256.3333333333333,0.2512838451563362,0.6819867608231333,0.7286323250320578,0.8800368279678747,60.39189700870882,0.6722580001157948,9.0,0.6048180776014108,0.6726241335796898,0.9572566214483365,0.9520688857393534,57.67322983718288,0.6792343892673212,14.666666666666666,0.4967084948790187,0.6804159832592952,0.9519883188229736,0.9505127866639672,53.07837940174176,0.547476888282865,17.333333333333332,0.4732197602086423,0.5480271690554623,0.9577058135924952,0.8511828197340892,12.65619083680424,0.5372775200212327,58.0,0.1315891900964435,0.5467815374109039,0.6472465897280152,0.8280200661402444,43.84892086330935,0.5742358957330369,7.666666666666667,0.4609823214285715,0.5746063855882841,0.8356141783086994,0.8849697266653168,40.43354789852329,0.573713632584819,12.333333333333334,0.3572116380414457,0.574785836655884,0.8158585813592495,0.9029969683471688,37.449829609996215,0.5515329254251929,17.333333333333332,0.3180949636150772,0.553131863936883,0.8424954417223459,0.8106148262131336,maccs_keys,2641,146,7.076738773527571
CHEMBL1741219,0.3891001267427122,7.888609052210118e-31,2228.728589564804,6678.653965975214,12934.503111477748,17178.186616843697,188704.61309129017,16533.76168936217,0.0,0.3076923191547394,0.41287878,0.40422884,0.5081300735473633,0.9897959,0.14074977,0.0,0.3181818127632141,0.4,0.40217155,0.4814814925193786,0.9868421,0.11776311,19.586349534643222,0.6569947592867829,138.0,0.2802287369113457,0.7198985652968687,0.7391069743610696,0.8670098846560081,46.11168562564633,0.6874064823754695,2.0,0.4715615305067218,0.6880252036085294,0.9086386802937956,0.9104270063179422,44.917269906928645,0.6846959989585112,15.0,0.4131115353297359,0.6891344325395939,0.9047563730164296,0.9093127119116649,46.04446742502585,0.651756923699335,38.0,0.4309484127426973,0.6609531776466061,0.9300614347134012,0.8653559453420429,7.388831437435367,0.5279329061495569,10.0,0.0513867139410055,0.5324958528123649,0.5603487428990095,0.6551551437700386,19.529472595656667,0.5346580717681093,1.0,0.3888314374353671,0.5347299764813211,0.624161007867199,0.7684981871045075,19.46742502585316,0.5158251946830451,4.0,0.2585961737331954,0.5166855476378294,0.6203431885427876,0.7353949417814024,20.367114788004137,0.5457770926127523,3.0,0.2437090658393657,0.5465188962429718,0.6775277704008026,0.6894184544865782,embed,967,16,2.779907745927868
CHEMBL1741219,0.3891001267427122,7.888609052210118e-31,2228.728589564804,6678.653965975214,12934.503111477748,17178.186616843697,188704.61309129017,16533.76168936217,0.0,0.3076923191547394,0.41287878,0.40422884,0.5081300735473633,0.9897959,0.14074977,0.0,0.3181818127632141,0.4,0.40217155,0.4814814925193786,0.9868421,0.11776311,19.586349534643222,0.6569947592867829,138.0,0.2802287369113457,0.7198985652968687,0.7391069743610696,0.8670098846560081,46.11168562564633,0.6874064823754695,2.0,0.4715615305067218,0.6880252036085294,0.9086386802937956,0.9104270063179422,44.917269906928645,0.6846959989585112,15.0,0.4131115353297359,0.6891344325395939,0.9047563730164296,0.9093127119116649,46.04446742502585,0.651756923699335,38.0,0.4309484127426973,0.6609531776466061,0.9300614347134012,0.8653559453420429,7.388831437435367,0.5279329061495569,10.0,0.0513867139410055,0.5324958528123649,0.5603487428990095,0.6551551437700386,19.529472595656667,0.5346580717681093,1.0,0.3888314374353671,0.5347299764813211,0.624161007867199,0.7684981871045075,19.46742502585316,0.5158251946830451,4.0,0.2585961737331954,0.5166855476378294,0.6203431885427876,0.7353949417814024,20.367114788004137,0.5457770926127523,3.0,0.2437090658393657,0.5465188962429718,0.6775277704008026,0.6894184544865782,mfp_r2_1024,967,1023,10.630993298255976
CHEMBL1741219,0.3891001267427122,7.888609052210118e-31,2228.728589564804,6678.653965975214,12934.503111477748,17178.186616843697,188704.61309129017,16533.76168936217,0.0,0.3076923191547394,0.41287878,0.40422884,0.5081300735473633,0.9897959,0.14074977,0.0,0.3181818127632141,0.4,0.40217155,0.4814814925193786,0.9868421,0.11776311,19.586349534643222,0.6569947592867829,138.0,0.2802287369113457,0.7198985652968687,0.7391069743610696,0.8670098846560081,46.11168562564633,0.6874064823754695,2.0,0.4715615305067218,0.6880252036085294,0.9086386802937956,0.9104270063179422,44.917269906928645,0.6846959989585112,15.0,0.4131115353297359,0.6891344325395939,0.9047563730164296,0.9093127119116649,46.04446742502585,0.651756923699335,38.0,0.4309484127426973,0.6609531776466061,0.9300614347134012,0.8653559453420429,7.388831437435367,0.5279329061495569,10.0,0.0513867139410055,0.5324958528123649,0.5603487428990095,0.6551551437700386,19.529472595656667,0.5346580717681093,1.0,0.3888314374353671,0.5347299764813211,0.624161007867199,0.7684981871045075,19.46742502585316,0.5158251946830451,4.0,0.2585961737331954,0.5166855476378294,0.6203431885427876,0.7353949417814024,20.367114788004137,0.5457770926127523,3.0,0.2437090658393657,0.5465188962429718,0.6775277704008026,0.6894184544865782,maccs_keys,967,146,8.703899836630319
CHEMBL4581,0.0482758620689655,7.888609052210118e-31,2002.410986209999,6135.626261289999,14067.404169823658,16748.55843769005,385937.9154991922,23334.72350443953,0.04489164,0.4060150384902954,0.4832905,0.48164174,0.5558224022388458,0.99220777,0.13329427,0.018181818,0.2537313401699066,0.33870968,0.36657038,0.4571428596973419,0.9846154,0.15097958,41.51911468812877,0.7064309110082754,50.0,0.4137654699487219,0.7397682490730733,0.8255429684214612,0.9279041882592448,72.42454728370221,0.7287097314236971,13.0,0.6628218537210954,0.7314206390933354,0.9510199460428164,0.9675676783099454,69.45674044265594,0.6952311848738219,14.0,0.5725346672745351,0.6996230040863152,0.9380147983290956,0.9609642851751452,72.66599597585514,0.708746011334379,21.0,0.6502323124878225,0.7122660342430562,0.954606524462962,0.9484115841889492,29.144869215291752,0.5867696029978381,20.0,0.2225112392033383,0.601850414726345,0.7069892020935905,0.8536999057582364,45.513078470824944,0.5903413726798861,9.0,0.4435449558018304,0.5932123619047905,0.7877039299031057,0.8774425761428162,43.36016096579477,0.580804613313554,11.0,0.3637489636757973,0.5857956165921478,0.7735055563822377,0.8744751467001365,46.227364185110666,0.5999737212501925,12.0,0.3927906060702841,0.6052788176882867,0.8012018520555272,0.8594680623936546,embed,497,16,2.7052689577143347
CHEMBL4581,0.0482758620689655,7.888609052210118e-31,2002.410986209999,6135.626261289999,14067.404169823658,16748.55843769005,385937.9154991922,23334.72350443953,0.04489164,0.4060150384902954,0.4832905,0.48164174,0.5558224022388458,0.99220777,0.13329427,0.018181818,0.2537313401699066,0.33870968,0.36657038,0.4571428596973419,0.9846154,0.15097958,41.51911468812877,0.7064309110082754,50.0,0.4137654699487219,0.7397682490730733,0.8255429684214612,0.9279041882592448,72.42454728370221,0.7287097314236971,13.0,0.6628218537210954,0.7314206390933354,0.9510199460428164,0.9675676783099454,69.45674044265594,0.6952311848738219,14.0,0.5725346672745351,0.6996230040863152,0.9380147983290956,0.9609642851751452,72.66599597585514,0.708746011334379,21.0,0.6502323124878225,0.7122660342430562,0.954606524462962,0.9484115841889492,29.144869215291752,0.5867696029978381,20.0,0.2225112392033383,0.601850414726345,0.7069892020935905,0.8536999057582364,45.513078470824944,0.5903413726798861,9.0,0.4435449558018304,0.5932123619047905,0.7877039299031057,0.8774425761428162,43.36016096579477,0.580804613313554,11.0,0.3637489636757973,0.5857956165921478,0.7735055563822377,0.8744751467001365,46.227364185110666,0.5999737212501925,12.0,0.3927906060702841,0.6052788176882867,0.8012018520555272,0.8594680623936546,mfp_r2_1024,497,892,7.626629163023347
CHEMBL4581,0.0482758620689655,7.888609052210118e-31,2002.410986209999,6135.626261289999,14067.404169823658,16748.55843769005,385937.9154991922,23334.72350443953,0.04489164,0.4060150384902954,0.4832905,0.48164174,0.5558224022388458,0.99220777,0.13329427,0.018181818,0.2537313401699066,0.33870968,0.36657038,0.4571428596973419,0.9846154,0.15097958,41.51911468812877,0.7064309110082754,50.0,0.4137654699487219,0.7397682490730733,0.8255429684214612,0.9279041882592448,72.42454728370221,0.7287097314236971,13.0,0.6628218537210954,0.7314206390933354,0.9510199460428164,0.9675676783099454,69.45674044265594,0.6952311848738219,14.0,0.5725346672745351,0.6996230040863152,0.9380147983290956,0.9609642851751452,72.66599597585514,0.708746011334379,21.0,0.6502323124878225,0.7122660342430562,0.954606524462962,0.9484115841889492,29.144869215291752,0.5867696029978381,20.0,0.2225112392033383,0.601850414726345,0.7069892020935905,0.8536999057582364,45.513078470824944,0.5903413726798861,9.0,0.4435449558018304,0.5932123619047905,0.7877039299031057,0.8774425761428162,43.36016096579477,0.580804613313554,11.0,0.3637489636757973,0.5857956165921478,0.7735055563822377,0.8744751467001365,46.227364185110666,0.5999737212501925,12.0,0.3927906060702841,0.6052788176882867,0.8012018520555272,0.8594680623936546,maccs_keys,497,146,5.066352045888623
CHEMBL4333,0.1049913941480206,1.972152263052529e-31,1892.952868966812,4936.271882170617,9177.102766299162,11551.976506567726,258908.1977150098,12297.733018289093,0.0,0.3241379261016845,0.4220963,0.4203218,0.5165562629699707,0.99068326,0.14666341,0.027777778,0.3578947484493255,0.43209878,0.4435818,0.5161290168762207,0.98717946,0.12859604,25.398526456798397,0.6992155267129497,130.0,0.3357041590412506,0.7340287448824586,0.8060570525701135,0.9219687086746698,72.76289350301407,0.6898746876115802,7.0,0.7392748928104397,0.6899406422712857,0.9779300324591684,0.975699795627458,70.35833891493637,0.6969651524110754,17.0,0.589529319399973,0.6984756404018699,0.9741874617159278,0.9705763534671772,67.8332217012726,0.6913321896433512,22.0,0.5963608496062156,0.6930085135727444,0.975431947378364,0.9513466948322944,19.166108506363027,0.5358143009517484,57.0,0.1967286453509498,0.5491388362260821,0.6813830239121599,0.864300662350227,51.31614199598125,0.5758123594310743,10.0,0.4920465877800103,0.5764492323932077,0.8474003927158649,0.9370593939810284,48.34226389819156,0.5698742665864402,15.0,0.4191332460053157,0.571446373078553,0.8397844757014215,0.9371138704266636,47.82987273945077,0.5903384059019622,19.0,0.4156295792445292,0.592640996049727,0.8500265970540586,0.9040859853103658,embed,1493,16,3.497026803845924
CHEMBL4333,0.1049913941480206,1.972152263052529e-31,1892.952868966812,4936.271882170617,9177.102766299162,11551.976506567726,258908.1977150098,12297.733018289093,0.0,0.3241379261016845,0.4220963,0.4203218,0.5165562629699707,0.99068326,0.14666341,0.027777778,0.3578947484493255,0.43209878,0.4435818,0.5161290168762207,0.98717946,0.12859604,25.398526456798397,0.6992155267129497,130.0,0.3357041590412506,0.7340287448824586,0.8060570525701135,0.9219687086746698,72.76289350301407,0.6898746876115802,7.0,0.7392748928104397,0.6899406422712857,0.9779300324591684,0.975699795627458,70.35833891493637,0.6969651524110754,17.0,0.589529319399973,0.6984756404018699,0.9741874617159278,0.9705763534671772,67.8332217012726,0.6913321896433512,22.0,0.5963608496062156,0.6930085135727444,0.975431947378364,0.9513466948322944,19.166108506363027,0.5358143009517484,57.0,0.1967286453509498,0.5491388362260821,0.6813830239121599,0.864300662350227,51.31614199598125,0.5758123594310743,10.0,0.4920465877800103,0.5764492323932077,0.8474003927158649,0.9370593939810284,48.34226389819156,0.5698742665864402,15.0,0.4191332460053157,0.571446373078553,0.8397844757014215,0.9371138704266636,47.82987273945077,0.5903384059019622,19.0,0.4156295792445292,0.592640996049727,0.8500265970540586,0.9040859853103658,mfp_r2_1024,1493,1020,7.821844027434277
CHEMBL4333,0.1049913941480206,1.972152263052529e-31,1892.952868966812,4936.271882170617,9177.102766299162,11551.976506567726,258908.1977150098,12297.733018289093,0.0,0.3241379261016845,0.4220963,0.4203218,0.5165562629699707,0.99068326,0.14666341,0.027777778,0.3578947484493255,0.43209878,0.4435818,0.5161290168762207,0.98717946,0.12859604,25.398526456798397,0.6992155267129497,130.0,0.3357041590412506,0.7340287448824586,0.8060570525701135,0.9219687086746698,72.76289350301407,0.6898746876115802,7.0,0.7392748928104397,0.6899406422712857,0.9779300324591684,0.975699795627458,70.35833891493637,0.6969651524110754,17.0,0.589529319399973,0.6984756404018699,0.9741874617159278,0.9705763534671772,67.8332217012726,0.6913321896433512,22.0,0.5963608496062156,0.6930085135727444,0.975431947378364,0.9513466948322944,19.166108506363027,0.5358143009517484,57.0,0.1967286453509498,0.5491388362260821,0.6813830239121599,0.864300662350227,51.31614199598125,0.5758123594310743,10.0,0.4920465877800103,0.5764492323932077,0.8474003927158649,0.9370593939810284,48.34226389819156,0.5698742665864402,15.0,0.4191332460053157,0.571446373078553,0.8397844757014215,0.9371138704266636,47.82987273945077,0.5903384059019622,19.0,0.4156295792445292,0.592640996049727,0.8500265970540586,0.9040859853103658,maccs_keys,1493,146,5.913469140263331
CHEMBL2742,0.0441860465116279,7.888609052210118e-31,1386.0014199999985,3897.939629176423,8911.896753773452,10383.958881131624,335349.2572437262,14058.309546655537,0.13953489,0.4894179999828338,0.5440806,0.58522546,0.692307710647583,0.9832134,0.14075686,0.1,0.4383561611175537,0.5263158,0.547848,0.65625,0.9861111,0.14604375,20.13686131386861,0.679792366048677,339.0,0.422495441271763,0.7957068444843189,0.774473491763916,0.8977497199834217,53.17518248175183,0.6945605752878484,8.0,0.5530820950643031,0.6958386379106081,0.918557349450414,0.9399054879824078,50.92153284671534,0.6840418544927322,14.0,0.4633308921483451,0.6870929436084143,0.9065056756877105,0.936512962969306,49.47536496350365,0.7004224876255349,34.0,0.4700399345670329,0.7080125363225102,0.9162630117795352,0.9257217491530996,10.798357664233576,0.5651676490514251,101.0,0.164260019581811,0.605751155110497,0.6471975649689841,0.7914518302979651,25.83485401459854,0.5962536200742875,2.0,0.4162864963503649,0.5966091268645507,0.7140845769951396,0.8354030440456658,25.155109489051096,0.5692346427745439,5.0,0.2954592457420924,0.5704112817122109,0.6972364418884249,0.865012913302757,26.514598540145982,0.5720269227146518,6.0,0.2421684914841849,0.5737156816523443,0.7434651666227089,0.7864455706001432,embed,1096,16,3.361327783690226
CHEMBL2742,0.0441860465116279,7.888609052210118e-31,1386.0014199999985,3897.939629176423,8911.896753773452,10383.958881131624,335349.2572437262,14058.309546655537,0.13953489,0.4894179999828338,0.5440806,0.58522546,0.692307710647583,0.9832134,0.14075686,0.1,0.4383561611175537,0.5263158,0.547848,0.65625,0.9861111,0.14604375,20.13686131386861,0.679792366048677,339.0,0.422495441271763,0.7957068444843189,0.774473491763916,0.8977497199834217,53.17518248175183,0.6945605752878484,8.0,0.5530820950643031,0.6958386379106081,0.918557349450414,0.9399054879824078,50.92153284671534,0.6840418544927322,14.0,0.4633308921483451,0.6870929436084143,0.9065056756877105,0.936512962969306,49.47536496350365,0.7004224876255349,34.0,0.4700399345670329,0.7080125363225102,0.9162630117795352,0.9257217491530996,10.798357664233576,0.5651676490514251,101.0,0.164260019581811,0.605751155110497,0.6471975649689841,0.7914518302979651,25.83485401459854,0.5962536200742875,2.0,0.4162864963503649,0.5966091268645507,0.7140845769951396,0.8354030440456658,25.155109489051096,0.5692346427745439,5.0,0.2954592457420924,0.5704112817122109,0.6972364418884249,0.865012913302757,26.514598540145982,0.5720269227146518,6.0,0.2421684914841849,0.5737156816523443,0.7434651666227089,0.7864455706001432,mfp_r2_1024,1096,1008,7.491810237106436
CHEMBL2742,0.0441860465116279,7.888609052210118e-31,1386.0014199999985,3897.939629176423,8911.896753773452,10383.958881131624,335349.2572437262,14058.309546655537,0.13953489,0.4894179999828338,0.5440806,0.58522546,0.692307710647583,0.9832134,0.14075686,0.1,0.4383561611175537,0.5263158,0.547848,0.65625,0.9861111,0.14604375,20.13686131386861,0.679792366048677,339.0,0.422495441271763,0.7957068444843189,0.774473491763916,0.8977497199834217,53.17518248175183,0.6945605752878484,8.0,0.5530820950643031,0.6958386379106081,0.918557349450414,0.9399054879824078,50.92153284671534,0.6840418544927322,14.0,0.4633308921483451,0.6870929436084143,0.9065056756877105,0.936512962969306,49.47536496350365,0.7004224876255349,34.0,0.4700399345670329,0.7080125363225102,0.9162630117795352,0.9257217491530996,10.798357664233576,0.5651676490514251,101.0,0.164260019581811,0.605751155110497,0.6471975649689841,0.7914518302979651,25.83485401459854,0.5962536200742875,2.0,0.4162864963503649,0.5966091268645507,0.7140845769951396,0.8354030440456658,25.155109489051096,0.5692346427745439,5.0,0.2954592457420924,0.5704112817122109,0.6972364418884249,0.865012913302757,26.514598540145982,0.5720269227146518,6.0,0.2421684914841849,0.5737156816523443,0.7434651666227089,0.7864455706001432,maccs_keys,1096,140,5.525074231076017
CHEMBL4979,0.0606060606060606,1.972152263052529e-31,1357.7083372899967,3972.648074395589,9733.56932057042,10000.934205966383,233624.3315064404,17210.0509543677,0.029880479,0.4018127024173736,0.49077004,0.5190863,0.6416215896606445,0.9859813,0.16255723,0.11392405,0.364705890417099,0.5,0.5128551,0.6309523582458496,0.9868421,0.17550786,36.875,0.7572960772552757,182.0,0.5594059538165816,0.8588607303404084,0.8487857265593677,0.9331396056475172,68.5845588235294,0.7826655017989124,2.0,0.7486213235294118,0.7837865192925666,0.9326831791626096,0.961768822670256,66.81066176470588,0.7039010067860646,15.0,0.5753494003953563,0.7082698790647781,0.9287784953319204,0.9526526433358152,66.4154411764706,0.7942997126992111,17.0,0.5915020608557684,0.801735393901893,0.9233620553869064,0.9581510610573344,22.334558823529413,0.5860709716161092,31.0,0.2033469524244608,0.6089632725090848,0.6828252978406553,0.8448837275903546,40.2297794117647,0.5898800567594892,3.0,0.3999183006535947,0.5909904293295695,0.7519529683830689,0.8946102296809668,38.37316176470589,0.5887281919028553,10.0,0.3528267244397758,0.5931626654467597,0.7400629689558393,0.8829164041468583,40.615808823529406,0.5960583526396018,11.0,0.3671950055848786,0.6008355343956988,0.7768181883269374,0.8631096425912137,embed,544,16,2.459511315465363
CHEMBL4979,0.0606060606060606,1.972152263052529e-31,1357.7083372899967,3972.648074395589,9733.56932057042,10000.934205966383,233624.3315064404,17210.0509543677,0.029880479,0.4018127024173736,0.49077004,0.5190863,0.6416215896606445,0.9859813,0.16255723,0.11392405,0.364705890417099,0.5,0.5128551,0.6309523582458496,0.9868421,0.17550786,36.875,0.7572960772552757,182.0,0.5594059538165816,0.8588607303404084,0.8487857265593677,0.9331396056475172,68.5845588235294,0.7826655017989124,2.0,0.7486213235294118,0.7837865192925666,0.9326831791626096,0.961768822670256,66.81066176470588,0.7039010067860646,15.0,0.5753494003953563,0.7082698790647781,0.9287784953319204,0.9526526433358152,66.4154411764706,0.7942997126992111,17.0,0.5915020608557684,0.801735393901893,0.9233620553869064,0.9581510610573344,22.334558823529413,0.5860709716161092,31.0,0.2033469524244608,0.6089632725090848,0.6828252978406553,0.8448837275903546,40.2297794117647,0.5898800567594892,3.0,0.3999183006535947,0.5909904293295695,0.7519529683830689,0.8946102296809668,38.37316176470589,0.5887281919028553,10.0,0.3528267244397758,0.5931626654467597,0.7400629689558393,0.8829164041468583,40.615808823529406,0.5960583526396018,11.0,0.3671950055848786,0.6008355343956988,0.7768181883269374,0.8631096425912137,mfp_r2_1024,544,872,5.827175366303638
